CREATEDATE	LOCALDATE (BEIJING)	SITE	RVR1M	RVR_1A	ST	RVR1X	RVR_10M	RVR_10A	ST.1	RVR_10X	RVR_TEND	MOR_1A	MOR_10M	MOR_10A	MOR_10X	VIS1K	VIS1A	VIS10A	BL1A	RVR DATA	MOR_RAW	VIS_RAW	LIGHTS	STATUS	RVR DATA.1	timestamp
2020-03-12 01:18:00	2020-03-12 09:18:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3600	3700	3900	1169	3900	3700	8119	3923	3923	3923	100	0	VIS  3923.3 AL 00000000000000000000 BL 08119 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C03B	78
2020-03-12 01:19:00	2020-03-12 09:19:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3600	3800	3900	1164	3900	3800	8266	3965	3965	3965	100	0	VIS  3965.3 AL 00000000000000000000 BL 08266 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0102D	79
2020-03-12 01:20:00	2020-03-12 09:20:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3600	3800	3900	1149	3900	3800	8423	3893	3894	3894	100	0	VIS  3893.7 AL 00000000000000000000 BL 08423 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B515	80
2020-03-12 01:21:00	2020-03-12 09:21:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3800	3600	3800	3900	1149	3800	3800	8365	3894	3895	3895	100	0	VIS  3894.7 AL 00000000000000000000 BL 08365 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03244	81
2020-03-12 01:22:00	2020-03-12 09:22:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3600	3800	3900	1157	3900	3800	8305	3920	3920	3920	100	0	VIS  3920.4 AL 00000000000000000000 BL 08305 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C486	82
2020-03-12 01:23:00	2020-03-12 09:23:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3600	3800	3900	1161	3900	3800	8140	3902	3903	3903	100	0	VIS  3902.7 AL 00000000000000000000 BL 08140 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0427D	83
2020-03-12 01:24:00	2020-03-12 09:24:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3600	3800	4000	1172	3900	3800	8123	4026	4027	4027	100	0	VIS  4026.9 AL 00000000000000000000 BL 08123 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09369	84
2020-03-12 01:25:00	2020-03-12 09:25:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4000	3800	3900	4000	1176	4000	3900	8065	4033	4034	4034	100	0	VIS  4033.7 AL 00000000000000000000 BL 08065 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05145	85
2020-03-12 01:26:00	2020-03-12 09:26:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1172	3900	3900	7979	3936	3936	3936	100	0	VIS  3936.3 AL 00000000000000000000 BL 07979 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A711	86
2020-03-12 01:27:00	2020-03-12 09:27:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1164	3900	3900	8072	3882	3882	3882	100	0	VIS  3882.4 AL 00000000000000000000 BL 08072 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01FE0	87
2020-03-12 01:28:00	2020-03-12 09:28:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3800	3800	3900	4000	1164	3800	3900	8116	3909	3910	3910	100	0	VIS  3909.5 AL 00000000000000000000 BL 08116 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F82F	88
2020-03-12 01:29:00	2020-03-12 09:29:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1169	3900	3900	8171	3981	3982	3982	100	0	VIS  3981.6 AL 00000000000000000000 BL 08171 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A540	89
2020-03-12 01:30:00	2020-03-12 09:30:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1161	3900	3900	8254	3935	3935	3935	100	0	VIS  3935.1 AL 00000000000000000000 BL 08254 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CB88	90
2020-03-12 01:31:00	2020-03-12 09:31:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1164	3900	3900	8076	3952	3952	3952	100	0	VIS  3952.2 AL 00000000000000000000 BL 08076 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04A24	91
2020-03-12 01:32:00	2020-03-12 09:32:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1164	3900	3900	8007	3923	3923	3923	100	0	VIS  3923.2 AL 00000000000000000000 BL 08007 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01F74	92
2020-03-12 01:33:00	2020-03-12 09:33:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1179	3900	3900	7829	3948	3948	3948	100	0	VIS  3948.4 AL 00000000000000000000 BL 07829 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09976	93
2020-03-12 01:34:00	2020-03-12 09:34:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	4000	1179	3900	3900	7813	3959	3960	3960	100	0	VIS  3959.9 AL 00000000000000000000 BL 07813 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0552E	94
2020-03-12 01:35:00	2020-03-12 09:35:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3800	3800	3900	3900	1179	3800	3900	7601	3878	3878	3878	100	0	VIS  3878.0 AL 00000000000000000000 BL 07601 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06D8C	95
2020-03-12 01:36:00	2020-03-12 09:36:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	3900	3800	3900	3900	1194	3900	3900	7507	3946	3947	3947	100	0	VIS  3946.7 AL 00000000000000000000 BL 07507 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06DF6	96
2020-03-12 01:37:00	2020-03-12 09:37:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4000	3800	3900	4100	1216	4000	3900	7381	4128	4129	4129	100	0	VIS  4128.9 AL 00000000000000000000 BL 07381 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07A1A	97
2020-03-12 01:38:00	2020-03-12 09:38:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	3800	3900	4100	1216	4100	3900	7500	4146	4146	4146	100	0	VIS  4146.2 AL 00000000000000000000 BL 07500 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04400	98
2020-03-12 01:39:00	2020-03-12 09:39:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	3800	3900	4100	1201	4100	3900	7833	4126	4127	4127	100	0	VIS  4126.7 AL 00000000000000000000 BL 07833 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 028CE	99
2020-03-12 01:40:00	2020-03-12 09:40:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	3800	4000	4100	1191	4100	4000	8038	4158	4158	4158	100	0	VIS  4158.4 AL 00000000000000000000 BL 08038 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02B4C	100
2020-03-12 01:41:00	2020-03-12 09:41:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4000	3800	4000	4100	1184	4000	4000	7937	4063	4064	4064	100	0	VIS  4063.9 AL 00000000000000000000 BL 07937 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DB24	101
2020-03-12 01:42:00	2020-03-12 09:42:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4000	3800	4000	4100	1194	4000	4000	7755	4091	4092	4092	100	0	VIS  4091.5 AL 00000000000000000000 BL 07755 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01223	102
2020-03-12 01:43:00	2020-03-12 09:43:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4000	3800	4000	4100	1194	4000	4000	7652	4002	4003	4003	100	0	VIS  4002.5 AL 00000000000000000000 BL 07652 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0155F	103
2020-03-12 01:44:00	2020-03-12 09:44:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4000	3800	4000	4100	1205	4000	4000	7658	4126	4126	4126	100	0	VIS  4126.4 AL 00000000000000000000 BL 07658 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BCE2	104
2020-03-12 01:45:00	2020-03-12 09:45:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	3800	4000	4100	1213	4100	4000	7508	4152	4152	4152	100	0	VIS  4152.0 AL 00000000000000000000 BL 07508 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FAFC	105
2020-03-12 01:46:00	2020-03-12 09:46:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	3900	4100	4100	1228	4100	4100	7159	4164	4164	4164	100	0	VIS  4164.0 AL 00000000000000000000 BL 07159 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A1D0	106
2020-03-12 01:47:00	2020-03-12 09:47:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1246	4100	4100	6768	4108	4108	4108	100	0	VIS  4108.2 AL 00000000000000000000 BL 06768 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D517	107
2020-03-12 01:48:00	2020-03-12 09:48:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1253	4100	4100	6723	4111	4112	4112	100	0	VIS  4111.7 AL 00000000000000000000 BL 06723 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02482	108
2020-03-12 01:49:00	2020-03-12 09:49:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1253	4100	4100	6812	4152	4152	4152	100	0	VIS  4152.3 AL 00000000000000000000 BL 06812 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09045	109
2020-03-12 01:50:00	2020-03-12 09:50:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1257	4100	4100	6717	4193	4194	4194	100	0	VIS  4193.5 AL 00000000000000000000 BL 06717 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00D8F	110
2020-03-12 01:51:00	2020-03-12 09:51:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1260	4100	4100	6657	4132	4132	4132	100	0	VIS  4132.0 AL 00000000000000000000 BL 06657 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D324	111
2020-03-12 01:52:00	2020-03-12 09:52:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1253	4100	4100	6778	4133	4133	4133	100	0	VIS  4133.2 AL 00000000000000000000 BL 06778 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 085B1	112
2020-03-12 01:53:00	2020-03-12 09:53:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1260	4100	4100	6677	4161	4162	4162	100	0	VIS  4161.5 AL 00000000000000000000 BL 06677 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05521	113
2020-03-12 01:54:00	2020-03-12 09:54:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1246	4100	4100	6875	4098	4098	4098	100	0	VIS  4098.2 AL 00000000000000000000 BL 06875 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09840	114
2020-03-12 01:55:00	2020-03-12 09:55:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4100	4000	4100	4100	1243	4100	4100	6912	4119	4120	4120	100	0	VIS  4119.6 AL 00000000000000000000 BL 06912 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AFD8	115
2020-03-12 01:56:00	2020-03-12 09:56:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4200	4000	4100	4200	1257	4200	4100	6974	4291	4291	4291	100	0	VIS  4291.0 AL 00000000000000000000 BL 06974 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CA03	116
2020-03-12 01:57:00	2020-03-12 09:57:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4300	4000	4100	4300	1253	4300	4100	6986	4287	4288	4288	100	0	VIS  4287.7 AL 00000000000000000000 BL 06986 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0042D	117
2020-03-12 01:58:00	2020-03-12 09:58:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4300	4000	4100	4300	1272	4300	4100	6804	4393	4394	4394	100	0	VIS  4393.7 AL 00000000000000000000 BL 06804 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 009C8	118
2020-03-12 01:59:00	2020-03-12 09:59:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4300	4000	4200	4400	1282	4300	4200	6681	4421	4422	4422	100	0	VIS  4421.7 AL 00000000000000000000 BL 06681 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C1EC	119
2020-03-12 02:00:00	2020-03-12 10:00:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4300	4000	4200	4400	1279	4300	4200	6617	4326	4326	4326	100	0	VIS  4326.3 AL 00000000000000000000 BL 06617 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 009D6	120
2020-03-12 02:01:00	2020-03-12 10:01:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4500	4000	4200	4700	1318	4500	4200	6492	4709	4709	4709	100	0	VIS  4709.2 AL 00000000000000000000 BL 06492 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AFCA	121
2020-03-12 02:02:00	2020-03-12 10:02:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4600	4000	4300	4700	1318	4600	4300	6449	4660	4661	4661	100	0	VIS  4660.5 AL 00000000000000000000 BL 06449 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0005F	122
2020-03-12 02:03:00	2020-03-12 10:03:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4600	4000	4300	4700	1296	4600	4300	6730	4570	4571	4571	100	0	VIS  4570.5 AL 00000000000000000000 BL 06730 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0FB2F	123
2020-03-12 02:04:00	2020-03-12 10:04:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4500	4000	4400	4700	1282	4500	4400	6982	4580	4581	4581	100	0	VIS  4580.8 AL 00000000000000000000 BL 06982 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0ADA8	124
2020-03-12 02:05:00	2020-03-12 10:05:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4500	4100	4400	4700	1272	4500	4400	7135	4560	4560	4560	100	0	VIS  4560.3 AL 00000000000000000000 BL 07135 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EBCF	125
2020-03-12 02:06:00	2020-03-12 10:06:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4500	4200	4500	4700	1272	4500	4500	7145	4598	4599	4599	100	0	VIS  4598.8 AL 00000000000000000000 BL 07145 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EDDF	126
2020-03-12 02:07:00	2020-03-12 10:07:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4700	4300	4500	4900	1296	4700	4500	7187	4936	4937	4937	100	0	VIS  4936.9 AL 00000000000000000000 BL 07187 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00024	127
2020-03-12 02:08:00	2020-03-12 10:08:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4300	4600	5000	1296	5000	4600	7305	5045	5046	5046	100	0	VIS  5045.7 AL 00000000000000000000 BL 07305 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03B2C	128
2020-03-12 02:09:00	2020-03-12 10:09:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4300	4600	5000	1311	5000	4600	7069	5133	5134	5134	100	0	VIS  5133.5 AL 00000000000000000000 BL 07069 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EFD2	129
2020-03-12 02:10:00	2020-03-12 10:10:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4400	4700	5000	1311	5000	5000	7087	5053	5054	5054	100	0	VIS  5053.9 AL 00000000000000000000 BL 07087 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F462	130
2020-03-12 02:11:00	2020-03-12 10:11:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4500	4800	5000	1296	4900	5000	7167	4960	4960	4960	100	0	VIS  4960.4 AL 00000000000000000000 BL 07167 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02247	131
2020-03-12 02:12:00	2020-03-12 10:12:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4500	4800	5000	1301	4900	5000	7165	4990	4990	4990	100	0	VIS  4990.4 AL 00000000000000000000 BL 07165 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05EB7	132
2020-03-12 02:13:00	2020-03-12 10:13:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4500	4800	5000	1308	5000	5000	7146	5043	5043	5043	100	0	VIS  5043.3 AL 00000000000000000000 BL 07146 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AB03	133
2020-03-12 02:14:00	2020-03-12 10:14:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4500	4900	5000	1304	5000	5000	7198	5034	5035	5035	100	0	VIS  5034.6 AL 00000000000000000000 BL 07198 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09F76	134
2020-03-12 02:15:00	2020-03-12 10:15:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4500	4900	5000	1296	4900	5000	7175	4957	4958	4958	100	0	VIS  4957.7 AL 00000000000000000000 BL 07175 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0ED20	135
2020-03-12 02:16:00	2020-03-12 10:16:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4600	4900	5000	1304	4900	5000	7012	4948	4948	4948	100	0	VIS  4948.3 AL 00000000000000000000 BL 07012 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 048D3	136
2020-03-12 02:17:00	2020-03-12 10:17:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4900	5000	5000	1315	4900	4900	6996	5013	5014	5014	100	0	VIS  5013.7 AL 00000000000000000000 BL 06996 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 097B1	137
2020-03-12 02:18:00	2020-03-12 10:18:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4900	5000	5000	1296	4900	4900	7126	4936	4937	4937	100	0	VIS  4936.7 AL 00000000000000000000 BL 07126 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F518	138
2020-03-12 02:19:00	2020-03-12 10:19:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4900	4800	4900	5000	1293	4900	4900	7172	4895	4896	4896	100	0	VIS  4895.9 AL 00000000000000000000 BL 07172 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06B39	139
2020-03-12 02:20:00	2020-03-12 10:20:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4800	4800	4900	5000	1293	4800	4900	7183	4879	4880	4880	100	0	VIS  4879.6 AL 00000000000000000000 BL 07183 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08374	140
2020-03-12 02:21:00	2020-03-12 10:21:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4800	4800	4900	5000	1286	4800	4900	7233	4847	4847	4847	100	0	VIS  4847.0 AL 00000000000000000000 BL 07233 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C80A	141
2020-03-12 02:22:00	2020-03-12 10:22:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4700	4700	4900	5000	1275	4700	4900	7296	4760	4761	4761	100	0	VIS  4760.7 AL 00000000000000000000 BL 07296 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EA1A	142
2020-03-12 02:23:00	2020-03-12 10:23:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4800	4700	4900	5000	1282	4800	4800	7333	4857	4858	4858	100	0	VIS  4857.5 AL 00000000000000000000 BL 07333 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 045F0	143
2020-03-12 02:24:00	2020-03-12 10:24:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4800	4700	4900	5000	1282	4800	4800	7326	4879	4880	4880	100	0	VIS  4879.7 AL 00000000000000000000 BL 07326 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05DDE	144
2020-03-12 02:25:00	2020-03-12 10:25:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4700	4700	4800	5000	1272	4700	4800	7343	4725	4725	4725	100	0	VIS  4725.3 AL 00000000000000000000 BL 07343 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A6D7	145
2020-03-12 02:26:00	2020-03-12 10:26:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	4800	4700	4800	5000	1293	4800	4800	7373	5018	5019	5019	100	0	VIS  5018.9 AL 00000000000000000000 BL 07373 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0BC6F	146
2020-03-12 02:27:00	2020-03-12 10:27:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	4800	5000	1286	5000	4800	7418	4993	4993	4993	100	0	VIS  4993.1 AL 00000000000000000000 BL 07418 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 086E4	147
2020-03-12 02:28:00	2020-03-12 10:28:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	4800	5000	1301	5000	4800	7410	5196	5196	5196	100	0	VIS  5196.1 AL 00000000000000000000 BL 07410 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E250	148
2020-03-12 02:29:00	2020-03-12 10:29:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	4900	5000	1301	5000	4900	7384	5171	5172	5172	100	0	VIS  5171.9 AL 00000000000000000000 BL 07384 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 082B6	149
2020-03-12 02:30:00	2020-03-12 10:30:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	4900	5000	1318	5000	5000	7364	5409	5409	5409	100	0	VIS  5409.0 AL 00000000000000000000 BL 07364 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A13D	150
2020-03-12 02:31:00	2020-03-12 10:31:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	5000	5000	1348	5000	5000	7351	5866	5866	5866	100	0	VIS  5866.2 AL 00000000000000000000 BL 07351 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04C9F	151
2020-03-12 02:32:00	2020-03-12 10:32:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	5000	5000	1340	5000	5000	7388	5836	5837	5837	100	0	VIS  5836.6 AL 00000000000000000000 BL 07388 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03A29	152
2020-03-12 02:33:00	2020-03-12 10:33:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	5000	5000	1348	5000	5000	7438	5924	5925	5925	100	0	VIS  5924.7 AL 00000000000000000000 BL 07438 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05D27	153
2020-03-12 02:34:00	2020-03-12 10:34:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4700	5000	5000	1348	5000	5000	7496	5994	5994	5994	100	0	VIS  5994.3 AL 00000000000000000000 BL 07496 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0AD5E	154
2020-03-12 02:35:00	2020-03-12 10:35:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	6000	4700	5000	6000	1340	6000	5000	7503	5972	5972	5972	100	0	VIS  5972.0 AL 00000000000000000000 BL 07503 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 076E3	155
2020-03-12 02:36:00	2020-03-12 10:36:00	R06	3000	3000	 	3000	3000	3000	 	3000	0	5000	4900	5000	6000	1348	5000	5000	7536	6040	6041	6041	100	0	VIS  6040.9 AL 00000000000000000000 BL 07536 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D3AC	156
